Time: 263 - [Conveyor towards Queue 1] GOT Part 33
Time: 268 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 272 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 273 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
Time: 274 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 275 - [Conveyor towards Queue 4] GOT Part 31
Time: 275 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 275 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 279 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 284 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 285 - [Terminator] xxx Part 17 terminated xxx
Time: 285 - [Terminator] Part 34 replaced
Time: 285 - [Conveyor towards Queue 1] GOT Part 34
Time: 290 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
Time: 291 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 292 - [Conveyor towards Queue 3] GOT Part 32
Time: 294 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 295 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 295 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 295 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 296 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
Time: 296 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 301 - [Terminator] xxx Part 29 terminated xxx
Time: 301 - [Terminator] Part 35 replaced
Time: 301 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 306 - [Conveyor towards Queue 2] GOT Part 34
Time: 310 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 311 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 313 - [Conveyor towards Queue 4] GOT Part 33
Time: 315 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 317 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 318 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 322 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 323 - [Conveyor towards Queue 5] GOT Part 19
Time: 323 - [Machine 3] got Part 20 from Queue 3 (capacity= 6)
Time: 333 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 333 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 334 - [Conveyor towards Queue 5] GOT Part 31
Time: 334 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 334 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 335 - [Conveyor towards Queue 3] GOT Part 34
Time: 335 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 335 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 345 - [Terminator] xxx Part 19 terminated xxx
Time: 345 - [Terminator] Part 36 replaced
Time: 345 - [Conveyor towards Queue 1] GOT Part 36
Time: 345 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 2', 'Started', 'Part 18', 'Queue 2', None, None)
(56, 157, 'Machine 1', 'Finished', 'Part 30', 'Queue 2', None, None)
(57, 164, 'Machine 5', 'Started', 'Part 24', 'Queue 5', None, None)
(58, 165, 'Machine 2', 'Finished', 'Part 29', 'Queue 3', None, None)
(59, 169, 'Machine 2', 'Started', 'Part 30', 'Queue 2', None, None)
(60, 174, 'Machine 5', 'Finished', 'Part 24', 'Queue 1', None, None)
(61, 174, 'Machine 5', 'Started', 'Part 15', 'Queue 5', None, None)
(62, 184, 'Machine 5', 'Finished', 'Part 15', 'Queue 1', None, None)
(63, 184, 'Machine 1', 'Started', 'Part 31', 'Queue 1', None, None)
(64, 186, 'Machine 2', 'Finished', 'Part 30', 'Queue 4', None, None)
(65, 190, 'Machine 4', 'Finished', 'Part 26', 'Queue 5', None, None)
(66, 190, 'Machine 4', 'Started', 'Part 28', 'Queue 4', None, None)
(67, 195, 'Machine 1', 'Finished', 'Part 31', 'Queue 2', None, None)
(68, 195, 'Machine 1', 'Started', 'Part 32', 'Queue 1', None, None)
(69, 202, 'Machine 5', 'Started', 'Part 26', 'Queue 5', None, None)
(70, 206, 'Machine 1', 'Finished', 'Part 32', 'Queue 2', None, None)
(71, 207, 'Machine 2', 'Started', 'Part 31', 'Queue 2', None, None)
(72, 212, 'Machine 5', 'Finished', 'Part 26', 'Queue 1', None, None)
(73, 213, 'Machine 3', 'Finished', 'Part 17', 'Queue 5', None, None)
(74, 213, 'Machine 3', 'Started', 'Part 19', 'Queue 3', None, None)
(75, 222, 'Machine 1', 'Started', 'Part 33', 'Queue 1', None, None)
(76, 224, 'Machine 2', 'Finished', 'Part 31', 'Queue 3', None, None)
(77, 224, 'Machine 2', 'Started', 'Part 32', 'Queue 2', None, None)
(78, 225, 'Machine 5', 'Started', 'Part 17', 'Queue 5', None, None)
(79, 228, 'Machine 4', 'Finished', 'Part 28', 'Queue 5', None, None)
(80, 228, 'Machine 4', 'Started', 'Part 30', 'Queue 4', None, None)
(81, 233, 'Machine 1', 'Finished', 'Part 33', 'Queue 2', None, None)
(82, 235, 'Machine 5', 'Finished', 'Part 17', 'Queue 1', None, None)
(83, 240, 'Machine 5', 'Started', 'Part 28', 'Queue 5', None, None)
(84, 241, 'Machine 2', 'Finished', 'Part 32', 'Queue 4', None, None)
(85, 245, 'Machine 2', 'Started', 'Part 33', 'Queue 2', None, None)
(86, 245, 'Machine 1', 'Started', 'Part 34', 'Queue 1', None, None)
(87, 250, 'Machine 5', 'Finished', 'Part 28', 'Queue 1', None, None)
(88, 256, 'Machine 1', 'Finished', 'Part 34', 'Queue 2', None, None)
(89, 260, 'Machine 1', 'Started', 'Part 35', 'Queue 1', None, None)
(90, 262, 'Machine 2', 'Finished', 'Part 33', 'Queue 3', None, None)
(91, 266, 'Machine 4', 'Finished', 'Part 30', 'Queue 5', None, None)
(92, 266, 'Machine 4', 'Started', 'Part 32', 'Queue 4', None, None)
(93, 268, 'Machine 2', 'Started', 'Part 34', 'Queue 2', None, None)
(94, 271, 'Machine 1', 'Finished', 'Part 35', 'Queue 2', None, None)
(95, 273, 'Machine 3', 'Finished', 'Part 19', 'Queue 5', None, None)
(96, 273, 'Machine 3', 'Started', 'Part 21', 'Queue 3', None, None)
(97, 278, 'Machine 5', 'Started', 'Part 30', 'Queue 5', None, None)
(98, 285, 'Machine 2', 'Finished', 'Part 34', 'Queue 4', None, None)
(99, 285, 'Machine 2', 'Started', 'Part 35', 'Queue 2', None, None)
(100, 288, 'Machine 5', 'Finished', 'Part 30', 'Queue 1', None, None)
(101, 288, 'Machine 5', 'Started', 'Part 19', 'Queue 5', None, None)
(102, 298, 'Machine 5', 'Finished', 'Part 19', 'Queue 1', None, None)
(103, 298, 'Machine 1', 'Started', 'Part 36', 'Queue 1', None, None)
(104, 302, 'Machine 2', 'Finished', 'Part 35', 'Queue 3', None, None)
(105, 304, 'Machine 4', 'Finished', 'Part 32', 'Queue 5', None, None)
(106, 306, 'Machine 4', 'Started', 'Part 34', 'Queue 4', None, None)
(107, 309, 'Machine 1', 'Finished', 'Part 36', 'Queue 2', None, None)
(108, 309, 'Machine 1', 'Started', 'Part 37', 'Queue 1', None, None)
(109, 316, 'Machine 5', 'Started', 'Part 32', 'Queue 5', None, None)
(110, 320, 'Machine 1', 'Finished', 'Part 37', 'Queue 2', None, None)
(111, 321, 'Machine 2', 'Started', 'Part 36', 'Queue 2', None, None)
(112, 326, 'Machine 5', 'Finished', 'Part 32', 'Queue 1', None, None)
(113, 333, 'Machine 3', 'Finished', 'Part 21', 'Queue 5', None, None)
(114, 333, 'Machine 3', 'Started', 'Part 23', 'Queue 3', None, None)
(115, 336, 'Machine 1', 'Started', 'Part 38', 'Queue 1', None, None)
(116, 338, 'Machine 2', 'Finished', 'Part 36', 'Queue 4', None, None)
(117, 338, 'Machine 2', 'Started', 'Part 37', 'Queue 2', None, None)
(118, 344, 'Machine 4', 'Finished', 'Part 34', 'Queue 5', None, None)
(119, 345, 'Machine 5', 'Started', 'Part 21', 'Queue 5', None, None)
(120, 347, 'Machine 1', 'Finished', 'Part 38', 'Queue 2', None, None)
(121, 355, 'Machine 2', 'Finished', 'Part 37', 'Queue 3', None, None)
(122, 355, 'Machine 5', 'Finished', 'Part 21', 'Queue 1', None, None)
(123, 356, 'Machine 5', 'Started', 'Part 34', 'Queue 5', None, None)
(124, 359, 'Machine 2', 'Started', 'Part 38', 'Queue 2', None, None)
(125, 359, 'Machine 4', 'Started', 'Part 36', 'Queue 4', None, None)
(126, 365, 'Machine 1', 'Started', 'Part 39', 'Queue 1', None, None)
(127, 366, 'Machine 5', 'Finished', 'Part 34', 'Queue 1', None, None)
(128, 376, 'Machine 2', 'Finished', 'Part 38', 'Queue 4', None, None)
(129, 376, 'Machine 1', 'Finished', 'Part 39', 'Queue 2', None, None)
(130, 376, 'Machine 1', 'Started', 'Part 40', 'Queue 1', None, None)
(131, 387, 'Machine 1', 'Finished', 'Part 40', 'Queue 2', None, None)
(132, 388, 'Machine 2', 'Started', 'Part 39', 'Queue 2', None, None)
(133, 393, 'Machine 3', 'Finished', 'Part 23', 'Queue 5', None, None)
(134, 393, 'Machine 3', 'Started', 'Part 25', 'Queue 3', None, None)
(135, 397, 'Machine 4', 'Finished', 'Part 36', 'Queue 5', None, None)
(136, 397, 'Machine 4', 'Started', 'Part 38', 'Queue 4', None, None)
(137, 405, 'Machine 2', 'Finished', 'Part 39', 'Queue 3', None, None)
(138, 405, 'Machine 2', 'Started', 'Part 40', 'Queue 2', None, None)
(139, 405, 'Machine 5', 'Started', 'Part 23', 'Queue 5', None, None)
(140, 415, 'Machine 5', 'Finished', 'Part 23', 'Queue 1', None, None)
(141, 415, 'Machine 5', 'Started', 'Part 36', 'Queue 5', None, None)
### ============ Simulation Done ============ ###
> Predicting RCT for Part 23...
> RCT for Part 23: 415
parts_branch_queue_vect = [('Part 23', None), ('Part 13', None), ('Part 16', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 24', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
====================================== Running Scenario for Part 23 | Path 1 ======================================
--- Showing Path for Part 23 ---
|-- Conveyor towards Queue 3
---
### ============ Simulation Started ============ ###
Time: 0 - [Machine 4] got Part 18 from Queue 4 (capacity= 1)
Time: 0 - [Machine 5] got Part 16 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 2
Time: 8 - [Conveyor towards Queue 2] GOT Part 24
! Using 'alternated' policy to allocate Part 16 to Queue 1
Time: 10 - [Terminator] xxx Part 16 terminated xxx
Time: 10 - [Terminator] Part 25 replaced
Time: 10 - [Conveyor towards Queue 1] GOT Part 25
! Using 'alternated' policy to allocate Part 21 to Queue 3
Time: 11 - [Conveyor towards Queue 3] GOT Part 21
Time: 11 - [Machine 2] got Part 22 from Queue 2 (capacity= 1)
Time: 19 - [Conveyor towards Queue 2] PUT Part 24 in the Queue 2
Time: 19 - [Conveyor towards Queue 1] PUT Part 25 in the Queue 1
Time: 20 - [Machine 1] got Part 25 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 22 to Queue 4
Time: 28 - [Conveyor towards Queue 4] GOT Part 22
Time: 28 - [Machine 2] got Part 23 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 25 to Queue 2
Time: 31 - [Conveyor towards Queue 2] GOT Part 25
! Using 'alternated' policy to allocate Part 11 to Queue 5
Time: 33 - [Conveyor towards Queue 5] GOT Part 11
Time: 33 - [Machine 3] got Part 13 from Queue 3 (capacity= 3)
Time: 34 - [Conveyor towards Queue 3] PUT Part 21 in the Queue 3
! Using 'alternated' policy to allocate Part 18 to Queue 5
Time: 38 - [Conveyor towards Queue 5] GOT Part 18
Time: 38 - [Machine 4] got Part 20 from Queue 4 (capacity= 0)
Time: 42 - [Conveyor towards Queue 2] PUT Part 25 in the Queue 2
Time: 44 - [Conveyor towards Queue 5] PUT Part 11 in the Queue 5
Time: 45 - [Conveyor towards Queue 3] GOT Part 23
Time: 45 - [Machine 2] got Part 24 from Queue 2 (capacity= 1)
Time: 45 - [Machine 5] got Part 11 from Queue 5 (capacity= 0)
Time: 48 - [Conveyor towards Queue 4] PUT Part 22 in the Queue 4
Time: 49 - [Conveyor towards Queue 5] PUT Part 18 in the Queue 5
! Using 'alternated' policy to allocate Part 11 to Queue 1
Time: 55 - [Terminator] xxx Part 11 terminated xxx
Time: 55 - [Terminator] Part 26 replaced
Time: 55 - [Conveyor towards Queue 1] GOT Part 26
Time: 55 - [Machine 5] got Part 18 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 3
Time: 62 - [Conveyor towards Queue 3] GOT Part 24
Time: 62 - [Machine 2] got Part 25 from Queue 2 (capacity= 0)
Time: 64 - [Conveyor towards Queue 1] PUT Part 26 in the Queue 1
! Using 'alternated' policy to allocate Part 18 to Queue 1
Time: 65 - [Terminator] xxx Part 18 terminated xxx
Time: 65 - [Terminator] Part 27 replaced
Time: 65 - [Conveyor towards Queue 1] GOT Part 27
Time: 65 - [Machine 1] got Part 26 from Queue 1 (capacity= 0)
Time: 68 - [Conveyor towards Queue 3] PUT Part 23 in the Queue 3
Time: 74 - [Conveyor towards Queue 1] PUT Part 27 in the Queue 1
! Using 'alternated' policy to allocate Part 20 to Queue 5
Time: 76 - [Conveyor towards Queue 5] GOT Part 20
Time: 76 - [Machine 4] got Part 22 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 26 to Queue 2
Time: 76 - [Conveyor towards Queue 2] GOT Part 26
Time: 76 - [Machine 1] got Part 27 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 4
Time: 79 - [Conveyor towards Queue 4] GOT Part 25
Time: 85 - [Conveyor towards Queue 3] PUT Part 24 in the Queue 3
! Using 'alternated' policy to allocate Part 27 to Queue 2
Time: 87 - [Conveyor towards Queue 2] GOT Part 27
Time: 87 - [Conveyor towards Queue 2] PUT Part 26 in the Queue 2
Time: 87 - [Conveyor towards Queue 5] PUT Part 20 in the Queue 5
Time: 88 - [Machine 2] got Part 26 from Queue 2 (capacity= 0)
Time: 88 - [Machine 5] got Part 20 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 13 to Queue 5
Time: 93 - [Conveyor towards Queue 5] GOT Part 13
Time: 93 - [Machine 3] got Part 15 from Queue 3 (capacity= 5)
! Using 'alternated' policy to allocate Part 20 to Queue 1
Time: 98 - [Terminator] xxx Part 20 terminated xxx
Time: 98 - [Terminator] Part 28 replaced
Time: 98 - [Conveyor towards Queue 1] GOT Part 28
Time: 98 - [Conveyor towards Queue 2] PUT Part 27 in the Queue 2
Time: 99 - [Conveyor towards Queue 4] PUT Part 25 in the Queue 4
Time: 104 - [Conveyor towards Queue 5] PUT Part 13 in the Queue 5
! Using 'alternated' policy to allocate Part 26 to Queue 3
Time: 105 - [Conveyor towards Queue 3] GOT Part 26
Time: 105 - [Machine 2] got Part 27 from Queue 2 (capacity= 0)
Time: 105 - [Machine 5] got Part 13 from Queue 5 (capacity= 0)
Time: 107 - [Conveyor towards Queue 1] PUT Part 28 in the Queue 1
Time: 108 - [Machine 1] got Part 28 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 22 to Queue 5
Time: 114 - [Conveyor towards Queue 5] GOT Part 22
Time: 114 - [Machine 4] got Part 25 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 13 to Queue 1
Time: 115 - [Terminator] xxx Part 13 terminated xxx
Time: 115 - [Terminator] Part 29 replaced
Time: 115 - [Conveyor towards Queue 1] GOT Part 29
! Using 'alternated' policy to allocate Part 28 to Queue 2
Time: 119 - [Conveyor towards Queue 2] GOT Part 28
! Using 'alternated' policy to allocate Part 27 to Queue 4
Time: 122 - [Conveyor towards Queue 4] GOT Part 27
Time: 124 - [Conveyor towards Queue 1] PUT Part 29 in the Queue 1
Time: 125 - [Machine 1] got Part 29 from Queue 1 (capacity= 0)
Time: 125 - [Conveyor towards Queue 5] PUT Part 22 in the Queue 5
Time: 126 - [Machine 5] got Part 22 from Queue 5 (capacity= 0)
Time: 128 - [Conveyor towards Queue 3] PUT Part 26 in the Queue 3
Time: 130 - [Conveyor towards Queue 2] PUT Part 28 in the Queue 2
Time: 131 - [Machine 2] got Part 28 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 2
Time: 136 - [Conveyor towards Queue 2] GOT Part 29
! Using 'alternated' policy to allocate Part 22 to Queue 1
Time: 136 - [Terminator] xxx Part 22 terminated xxx
Time: 136 - [Terminator] Part 30 replaced
Time: 136 - [Conveyor towards Queue 1] GOT Part 30
Time: 142 - [Conveyor towards Queue 4] PUT Part 27 in the Queue 4
Time: 145 - [Conveyor towards Queue 1] PUT Part 30 in the Queue 1
Time: 146 - [Machine 1] got Part 30 from Queue 1 (capacity= 0)
Time: 147 - [Conveyor towards Queue 2] PUT Part 29 in the Queue 2
! Using 'alternated' policy to allocate Part 28 to Queue 3
Time: 148 - [Conveyor towards Queue 3] GOT Part 28
Time: 148 - [Machine 2] got Part 29 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 5
Time: 152 - [Conveyor towards Queue 5] GOT Part 25
Time: 152 - [Machine 4] got Part 27 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 15 to Queue 5
Time: 153 - [Conveyor towards Queue 5] GOT Part 15
Time: 153 - [Machine 3] got Part 17 from Queue 3 (capacity= 5)
! Using 'alternated' policy to allocate Part 30 to Queue 2
Time: 157 - [Conveyor towards Queue 2] GOT Part 30
Time: 163 - [Conveyor towards Queue 5] PUT Part 25 in the Queue 5
Time: 164 - [Machine 5] got Part 25 from Queue 5 (capacity= 0)
Time: 164 - [Conveyor towards Queue 5] PUT Part 15 in the Queue 5
! Using 'alternated' policy to allocate Part 29 to Queue 4
Time: 165 - [Conveyor towards Queue 4] GOT Part 29
Time: 168 - [Conveyor towards Queue 2] PUT Part 30 in the Queue 2
Time: 169 - [Machine 2] got Part 30 from Queue 2 (capacity= 0)
Time: 171 - [Conveyor towards Queue 3] PUT Part 28 in the Queue 3
! Using 'alternated' policy to allocate Part 25 to Queue 1
Time: 174 - [Terminator] xxx Part 25 terminated xxx
Time: 174 - [Terminator] Part 31 replaced
Time: 174 - [Conveyor towards Queue 1] GOT Part 31
Time: 174 - [Machine 5] got Part 15 from Queue 5 (capacity= 0)
Time: 183 - [Conveyor towards Queue 1] PUT Part 31 in the Queue 1
! Using 'alternated' policy to allocate Part 15 to Queue 1
Time: 184 - [Terminator] xxx Part 15 terminated xxx
Time: 184 - [Terminator] Part 32 replaced
Time: 184 - [Conveyor towards Queue 1] GOT Part 32
Time: 184 - [Machine 1] got Part 31 from Queue 1 (capacity= 0)
Time: 185 - [Conveyor towards Queue 4] PUT Part 29 in the Queue 4
! Using 'alternated' policy to allocate Part 30 to Queue 3
Time: 186 - [Conveyor towards Queue 3] GOT Part 30
! Using 'alternated' policy to allocate Part 27 to Queue 5
Time: 190 - [Conveyor towards Queue 5] GOT Part 27
Time: 190 - [Machine 4] got Part 29 from Queue 4 (capacity= 0)
Time: 193 - [Conveyor towards Queue 1] PUT Part 32 in the Queue 1
! Using 'alternated' policy to allocate Part 31 to Queue 2
Time: 195 - [Conveyor towards Queue 2] GOT Part 31
Time: 195 - [Machine 1] got Part 32 from Queue 1 (capacity= 0)
Time: 201 - [Conveyor towards Queue 5] PUT Part 27 in the Queue 5
Time: 202 - [Machine 5] got Part 27 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 2
Time: 206 - [Conveyor towards Queue 2] GOT Part 32
Time: 206 - [Conveyor towards Queue 2] PUT Part 31 in the Queue 2
Time: 207 - [Machine 2] got Part 31 from Queue 2 (capacity= 0)
Time: 209 - [Conveyor towards Queue 3] PUT Part 30 in the Queue 3
! Using 'alternated' policy to allocate Part 27 to Queue 1
Time: 212 - [Terminator] xxx Part 27 terminated xxx
Time: 212 - [Terminator] Part 33 replaced
Time: 212 - [Conveyor towards Queue 1] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 5
Time: 213 - [Conveyor towards Queue 5] GOT Part 17
Time: 213 - [Machine 3] got Part 19 from Queue 3 (capacity= 6)
Time: 217 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 221 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 222 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 224 - [Conveyor towards Queue 4] GOT Part 31
Time: 224 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 224 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
Time: 225 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 228 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 233 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 235 - [Terminator] xxx Part 17 terminated xxx
Time: 235 - [Terminator] Part 34 replaced
Time: 235 - [Conveyor towards Queue 1] GOT Part 34
Time: 239 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
Time: 240 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 241 - [Conveyor towards Queue 3] GOT Part 32
Time: 244 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 244 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 244 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 245 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
Time: 245 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 245 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 250 - [Terminator] xxx Part 29 terminated xxx
Time: 250 - [Terminator] Part 35 replaced
Time: 250 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 256 - [Conveyor towards Queue 2] GOT Part 34
Time: 259 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 260 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 262 - [Conveyor towards Queue 4] GOT Part 33
Time: 264 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 267 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 268 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 271 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 273 - [Conveyor towards Queue 5] GOT Part 19
Time: 273 - [Machine 3] got Part 21 from Queue 3 (capacity= 6)
Time: 282 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 282 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 283 - [Conveyor towards Queue 5] GOT Part 31
Time: 283 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 284 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 285 - [Conveyor towards Queue 3] GOT Part 34
Time: 285 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 285 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
Time: 294 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 295 - [Terminator] xxx Part 19 terminated xxx
Time: 295 - [Terminator] Part 36 replaced
Time: 295 - [Conveyor towards Queue 1] GOT Part 36
Time: 295 - [Machine 5] got Part 31 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 4
Time: 302 - [Conveyor towards Queue 4] GOT Part 35
Time: 304 - [Conveyor towards Queue 1] PUT Part 36 in the Queue 1
! Using 'alternated' policy to allocate Part 31 to Queue 1
Time: 305 - [Terminator] xxx Part 31 terminated xxx
Time: 305 - [Terminator] Part 37 replaced
Time: 305 - [Conveyor towards Queue 1] GOT Part 37
Time: 305 - [Machine 1] got Part 36 from Queue 1 (capacity= 0)
Time: 308 - [Conveyor towards Queue 3] PUT Part 34 in the Queue 3
Time: 314 - [Conveyor towards Queue 1] PUT Part 37 in the Queue 1
! Using 'alternated' policy to allocate Part 36 to Queue 2
Time: 316 - [Conveyor towards Queue 2] GOT Part 36
Time: 316 - [Machine 1] got Part 37 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 5
Time: 321 - [Conveyor towards Queue 5] GOT Part 33
Time: 322 - [Conveyor towards Queue 4] PUT Part 35 in the Queue 4
Time: 323 - [Machine 4] got Part 35 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 37 to Queue 2
Time: 327 - [Conveyor towards Queue 2] GOT Part 37
Time: 327 - [Conveyor towards Queue 2] PUT Part 36 in the Queue 2
Time: 328 - [Machine 2] got Part 36 from Queue 2 (capacity= 0)
Time: 332 - [Conveyor towards Queue 5] PUT Part 33 in the Queue 5
! Using 'alternated' policy to allocate Part 21 to Queue 5
Time: 333 - [Conveyor towards Queue 5] GOT Part 21
Time: 333 - [Machine 3] got Part 23 from Queue 3 (capacity= 6)
Time: 333 - [Machine 5] got Part 33 from Queue 5 (capacity= 0)
Time: 338 - [Conveyor towards Queue 2] PUT Part 37 in the Queue 2
! Using 'alternated' policy to allocate Part 33 to Queue 1
Time: 343 - [Terminator] xxx Part 33 terminated xxx
Time: 343 - [Terminator] Part 38 replaced
Time: 343 - [Conveyor towards Queue 1] GOT Part 38
Time: 344 - [Conveyor towards Queue 5] PUT Part 21 in the Queue 5
! Using 'alternated' policy to allocate Part 36 to Queue 3
Time: 345 - [Conveyor towards Queue 3] GOT Part 36
Time: 345 - [Machine 2] got Part 37 from Queue 2 (capacity= 0)
Time: 345 - [Machine 5] got Part 21 from Queue 5 (capacity= 0)
Time: 352 - [Conveyor towards Queue 1] PUT Part 38 in the Queue 1
Time: 353 - [Machine 1] got Part 38 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 21 to Queue 1
Time: 355 - [Terminator] xxx Part 21 terminated xxx
Time: 355 - [Terminator] Part 39 replaced
Time: 355 - [Conveyor towards Queue 1] GOT Part 39
! Using 'alternated' policy to allocate Part 35 to Queue 5
Time: 361 - [Conveyor towards Queue 5] GOT Part 35
! Using 'alternated' policy to allocate Part 37 to Queue 4
Time: 362 - [Conveyor towards Queue 4] GOT Part 37
